Melhores Filmes de [2017] 1º lugar vai para: [13 Reasons Why] com UserRatingScore [99]
Melhores Filmes de [2017] 2º lugar vai para: [Marvel's Iron Fist] com UserRatingScore [98]
Melhores Filmes de [2017] 3º lugar vai para: [Ingobernable] com UserRatingScore [96]
Melhores Filmes de [2017] 4º lugar vai para: [Girlboss] com UserRatingScore [94]
Melhores Filmes de [2017] 5º lugar vai para: [Dave Chappelle] com UserRatingScore [94]
Melhores Filmes de [2017] 6º lugar vai para: [Chewing Gum] com UserRatingScore [93]
Melhores Filmes de [2017] 7º lugar vai para: [Sandy Wexler] com UserRatingScore [92]
Melhores Filmes de [2017] 8º lugar vai para: [The Vampire Diaries] com UserRatingScore [91]
Melhores Filmes de [2017] 9º lugar vai para: [Grace and Frankie] com UserRatingScore [90]
Melhores Filmes de [2017] 10º lugar vai para: [Sand Castle] com UserRatingScore [89]
Melhores Filmes de [2016] 1º lugar vai para: [Grey's Anatomy] com UserRatingScore [98]
Melhores Filmes de [2016] 2º lugar vai para: [Once Upon a Time] com UserRatingScore [98]
Melhores Filmes de [2016] 3º lugar vai para: [The Flash] com UserRatingScore [98]
Melhores Filmes de [2016] 4º lugar vai para: [Criminal Minds] com UserRatingScore [98]
Melhores Filmes de [2016] 5º lugar vai para: [Orange Is the New Black] com UserRatingScore [98]
Melhores Filmes de [2016] 6º lugar vai para: [Finding Dory] com UserRatingScore [98]
Melhores Filmes de [2016] 7º lugar vai para: [The 100] com UserRatingScore [97]
Melhores Filmes de [2016] 8º lugar vai para: [Shameless (U.S.)] com UserRatingScore [97]
Melhores Filmes de [2016] 9º lugar vai para: [Zootopia] com UserRatingScore [97]
Melhores Filmes de [2016] 10º lugar vai para: [Kevin Hart: What Now?] com UserRatingScore [97]
Melhores Filmes de [2015] 1º lugar vai para: [The Walking Dead] com UserRatingScore [98]
Melhores Filmes de [2015] 2º lugar vai para: [Family Guy] com UserRatingScore [98]
Melhores Filmes de [2015] 3º lugar vai para: [Law & Order: Special Victims Unit] com UserRatingScore [97]
Melhores Filmes de [2015] 4º lugar vai para: [Last Man Standing] com UserRatingScore [97]
Melhores Filmes de [2015] 5º lugar vai para: [Arrow] com UserRatingScore [96]
Melhores Filmes de [2015] 6º lugar vai para: [Minions] com UserRatingScore [96]
Melhores Filmes de [2015] 7º lugar vai para: [Parks and Recreation] com UserRatingScore [94]
Melhores Filmes de [2015] 8º lugar vai para: [Home] com UserRatingScore [94]
Melhores Filmes de [2015] 9º lugar vai para: [The Night Shift] com UserRatingScore [93]
Melhores Filmes de [2015] 10º lugar vai para: [Hotel Transylvania 2] com UserRatingScore [93]
Melhores Filmes de [2014] 1º lugar vai para: [How I Met Your Mother] com UserRatingScore [94]
Melhores Filmes de [2014] 2º lugar vai para: [White Collar] com UserRatingScore [93]
Melhores Filmes de [2014] 3º lugar vai para: [Hart of Dixie] com UserRatingScore [81]
Melhores Filmes de [2014] 4º lugar vai para: [Parenthood] com UserRatingScore [79]
Melhores Filmes de [2014] 5º lugar vai para: [Mad Men] com UserRatingScore [75]
Melhores Filmes de [2014] 6º lugar vai para: [The Killing] com UserRatingScore [73]
Melhores Filmes de [2014] 7º lugar vai para: [Paddington] com UserRatingScore [70]
Melhores Filmes de [2014] 8º lugar vai para: [Californication] com UserRatingScore [63]
Melhores Filmes de [2014] 9º lugar vai para: [Brickleberry] com UserRatingScore [63]
Melhores Filmes de [2014] 10º lugar vai para: [Being Human (U.S.)] com UserRatingScore [58]
Melhores Filmes de [2013] 1º lugar vai para: [Breaking Bad] com UserRatingScore [97]
Melhores Filmes de [2013] 2º lugar vai para: [Dexter] com UserRatingScore [95]
Melhores Filmes de [2013] 3º lugar vai para: [The Client List] com UserRatingScore [92]
Melhores Filmes de [2013] 4º lugar vai para: [Burn Notice] com UserRatingScore [85]
Melhores Filmes de [2013] 5º lugar vai para: [Masha and the Bear] com UserRatingScore [81]
Melhores Filmes de [2013] 6º lugar vai para: [The Secret Life of the American Teenager] com UserRatingScore [81]
Melhores Filmes de [2013] 7º lugar vai para: [Raising Hope] com UserRatingScore [73]
Melhores Filmes de [2013] 8º lugar vai para: [90210] com UserRatingScore [62]
Melhores Filmes de [2013] 9º lugar vai para: [Safe Haven] com UserRatingScore [62]
Melhores Filmes de [2013] 10º lugar vai para: [Army Wives] com UserRatingScore [61]
Melhores Filmes de [2012] 1º lugar vai para: [The Office (U.S.)] com UserRatingScore [97]
Melhores Filmes de [2012] 2º lugar vai para: [Gossip Girl] com UserRatingScore [96]
Melhores Filmes de [2012] 3º lugar vai para: [Phineas and Ferb] com UserRatingScore [89]
Melhores Filmes de [2012] 4º lugar vai para: [The Cleveland Show] com UserRatingScore [88]
Melhores Filmes de [2012] 5º lugar vai para: [Private Practice] com UserRatingScore [88]
Melhores Filmes de [2012] 6º lugar vai para: [Breakout Kings] com UserRatingScore [88]
Melhores Filmes de [2012] 7º lugar vai para: [Leverage] com UserRatingScore [86]
Melhores Filmes de [2012] 8º lugar vai para: [Weeds] com UserRatingScore [85]
Melhores Filmes de [2012] 9º lugar vai para: [Barbie Life in the Dreamhouse] com UserRatingScore [85]
Melhores Filmes de [2012] 10º lugar vai para: [Magic Mike] com UserRatingScore [77]
Melhores Filmes de [2011] 1º lugar vai para: [One Tree Hill] com UserRatingScore [90]
Melhores Filmes de [2011] 2º lugar vai para: [Forensic Files] com UserRatingScore [88]
Melhores Filmes de [2011] 3º lugar vai para: [The Hunter] com UserRatingScore [0]
Melhores Filmes de [2011] 4º lugar vai para: [Inside Russia's Toughest Prison] com UserRatingScore [0]
Melhores Filmes de [2011] 5º lugar vai para: [Friends with Benefits] com UserRatingScore [0]
Melhores Filmes de [2011] 6º lugar vai para: [Mean Girls 2] com UserRatingScore [0]
Melhores Filmes de [2011] 7º lugar vai para: [Oscar's Oasis] com UserRatingScore [0]
Melhores Filmes de [2011] 8º lugar vai para: [The Adventures of Chuck & Friends] com UserRatingScore [0]
Melhores Filmes de [2011] 9º lugar vai para: [LEGO Ninjago: Masters of Spinjitzu: Way of the Ninja] com UserRatingScore [0]
